,Unnamed: 0.1,Unnamed: 0,Unique ID,NTS Sheet,Latitude_NAD83,Longitude_NAD83,Old Zn,Old Cu,Old Pb,Old Ni,Old Co,Old Ag,Old Mn,Old Fe,Old As,Old Mo,Old F,LOI,Old Hg,Old U,Sample Type,NTS,Latitude (NAD 27),Longitude (NAD 27),New Ag,New Al,New As,New Au,New B,New Ba,New Be,New Bi,New Ca,New Cd,New Ce,New Co,New Cr,New Cs,New Cu,New Dy,New Er,New Eu,New Fe,New Ga,New Gd,New Ge,New Hf,New Hg,New Ho,New In,New K,New La,New Li,New Lu,New Mg,New Mn,New Mo,New Na,New Nb,New Nd,New Ni,New P,New Pb,New Pd,New Pr,New Pt,New Rb,New Re,New S,New Sb,New Sc,New Se,New Sm,New Sn,New Sr,New Ta,New Tb,New Te,New Th,New Ti,New Tl,New Tm,New U,New V,New W,New Y,New Yb,New Zn,New Zr,Imputed Old Zn,Imputed Old Cu,Imputed Old Ni,Imputed Old Co,Imputed Old Mn,Imputed Old Fe,Imputed Old F,Imputed Old Hg,Imputed Old U,Imputed New Ag,Imputed New Al,Imputed New Ba,Imputed New Be,Imputed New Ca,Imputed New Cd,Imputed New Ce,Imputed New Co,Imputed New Cr,Imputed New Cs,Imputed New Cu,Imputed New Dy,Imputed New Er,Imputed New Eu,Imputed New Fe,Imputed New Ga,Imputed New Gd,Imputed New Hg,Imputed New Ho,Imputed New K,Imputed New La,Imputed New Li,Imputed New Lu,Imputed New Mg,Imputed New Mn,Imputed New Mo,Imputed New Na,Imputed New Nb,Imputed New Nd,Imputed New Ni,Imputed New P,Imputed New Pb,Imputed New Pr,Imputed New Rb,Imputed New S,Imputed New Sc,Imputed New Se,Imputed New Sm,Imputed New Sr,Imputed New Tb,Imputed New Th,Imputed New Ti,Imputed New Tl,Imputed New Tm,Imputed New U,Imputed New V,Imputed New Y,Imputed New Yb,Imputed New Zn,Imputed New Zr,geometry,CLR(Imputed New Ag),CLR(Imputed New Al),CLR(Imputed New Ba),CLR(Imputed New Be),CLR(Imputed New Ca),CLR(Imputed New Cd),CLR(Imputed New Ce),CLR(Imputed New Co),CLR(Imputed New Cr),CLR(Imputed New Cs),CLR(Imputed New Cu),CLR(Imputed New Dy),CLR(Imputed New Er),CLR(Imputed New Eu),CLR(Imputed New Fe),CLR(Imputed New Ga),CLR(Imputed New Gd),CLR(Imputed New Hg),CLR(Imputed New Ho),CLR(Imputed New K),CLR(Imputed New La),CLR(Imputed New Li),CLR(Imputed New Lu),CLR(Imputed New Mg),CLR(Imputed New Mn),CLR(Imputed New Mo),CLR(Imputed New Na),CLR(Imputed New Nb),CLR(Imputed New Nd),CLR(Imputed New Ni),CLR(Imputed New P),CLR(Imputed New Pb),CLR(Imputed New Pr),CLR(Imputed New Rb),CLR(Imputed New S),CLR(Imputed New Sc),CLR(Imputed New Se),CLR(Imputed New Sm),CLR(Imputed New Sr),CLR(Imputed New Tb),CLR(Imputed New Th),CLR(Imputed New Ti),CLR(Imputed New Tl),CLR(Imputed New Tm),CLR(Imputed New U),CLR(Imputed New V),CLR(Imputed New Y),CLR(Imputed New Yb),CLR(Imputed New Zn),CLR(Imputed New Zr)
11,11,12,013L781015,013L,54.8324088,-62.0315066,30.0,12.0,2.0,8.0,4.0,,60.0,0.3,,,50.0,33.4,50.0,0.3,Routine,013L,54.83231,-62.03237,66.0,0.67,,,,42.1,0.1,,0.37,0.19,22.7,4.1,9.5,0.16,11.8,2.42,1.21,0.87,0.23,1.2,3.03,,,46.0,0.45,,0.01,15.5,1.2,0.16,0.07,43.0,0.71,0.012,0.28,19.1,10.0,0.041,1.22,,4.59,,1.1,,0.3,,1.5,0.6,3.53,,25.9,,0.39,,0.1,0.012,,0.17,0.4,9.0,,12.18,1.1,35.3,0.3,30.0,12.0,8.0,4.0,60.0,0.3,50.0,50.0,0.3,66.0,6700.0,42.1,0.1,3700.0,0.19,22.7,4.1,9.5,0.16,11.8,2.42,1.21,0.87,2300.0,1.2,3.03,46.0,0.45,100.0,15.5,1.2,0.16,700.0000000000001,43.0,0.71,120.0,0.28,19.1,10.0,410.0,1.22,4.59,1.1,3000.0,1.5,0.6,3.53,25.9,0.39,0.1,120.0,0.0388409606838711,0.17,0.4,9.0,12.18,1.1,35.3,0.3,POINT (-62.0315066 54.8324088),2.4126266654303827,7.032834728783015,1.963019664092293,-4.079613169590088,6.439060022036273,-3.4377592834176935,1.3453368478913144,-0.36604110288578057,0.4742637220104525,-3.6096095403443527,0.6910714548755765,-0.8932605364274476,-1.586407716987393,-1.9162901439295503,5.963636325321199,-1.594706519802088,-0.6684654570747649,2.051613319893052,-2.575535772813814,2.828142109392049,0.9638119473291582,-1.594706519802088,-3.6096095403443527,4.774052258447362,1.9841720390975197,-2.119518385542819,3.0104636661860034,-3.04999375240893,1.1726602584565415,0.525557016398003,4.239129083102311,-1.5781772178508775,-0.2531480525235888,-1.6817178967917177,6.229339491054204,-1.3715629684878783,-2.2878537003620334,-0.5157302056508373,1.4772148921094495,-2.7186366164544875,-4.079613169590088,3.0104636661860034,-5.025307978066736,-3.5489849185279176,-2.6933188084701976,0.42019650074017684,0.7227671856857083,-1.6817178967917177,1.7868548873432084,-2.981000880921979
12,12,13,013L781016,013L,54.8130188,-62.0297302,86.0,20.0,2.0,14.0,8.0,,280.0,3.1,,4.0,125.0,27.0,60.0,1.1,Routine,013L,54.81292,-62.03059,140.0,2.42,0.1,0.8,,78.8,0.3,0.02,0.43,0.54,48.8,9.0,22.7,0.24,20.33,3.68,1.98,1.31,3.45,3.1,4.92,,,79.0,0.68,,0.03,28.7,2.7,0.26,0.19,266.0,2.96,0.028,0.53,31.7,16.5,0.196,2.1,,8.1,,2.8,,0.2,0.02,2.8,1.5,5.56,0.2,21.5,,0.63,0.02,0.4,0.023,0.07,0.28,1.0,87.0,,19.0,1.87,93.6,0.7,86.0,20.0,14.0,8.0,280.0,3.1,125.0,60.0,1.1,140.0,24200.0,78.8,0.3,4300.0,0.54,48.8,9.0,22.7,0.24,20.33,3.68,1.98,1.31,34500.0,3.1,4.92,79.0,0.68,300.0,28.7,2.7,0.26,1900.0,266.0,2.96,280.0,0.53,31.7,16.5,1960.0,2.1,8.1,2.8,2000.0,2.8,1.5,5.56,21.5,0.63,0.4,230.0,0.07,0.28,1.0,87.0,19.0,1.87,93.6,0.7,POINT (-62.0297302 54.8130188),2.382660603384432,7.5351260929199055,1.8079311776389613,-3.762954623550808,5.807388482456782,-3.175167958648689,1.3287484936342293,-0.3617572418886527,0.5633831052624848,-3.9860981748650177,0.453115808415383,-1.2560690670440324,-1.8758849745184283,-2.288954682011812,7.889732783794579,-1.4275797077337715,-0.9656732887206554,1.8104660332421494,-2.9446443000368565,3.144800655431329,0.7979153035407033,-1.5657300462145887,-3.9060554671914813,4.99062734592966,3.024514489556827,-1.473792550888903,3.0758077839443776,-3.1938600916608415,0.8973348616583628,0.24437856168166286,5.021717932999691,-1.8170444744954948,-0.46711775754647894,-1.529362402043714,5.04192064031721,-1.529362402043714,-2.1535167111167075,-0.8433837109623811,0.509071115908745,-3.021017278821431,-3.475272551099027,2.8790974896983235,-5.2182418561576505,-3.831947495037759,-2.558981819224872,1.9069262994297116,0.3854571599415684,-1.9330433883583769,1.9800485642586743,-2.9156567631636046
13,13,14,013L781017,013L,54.7728497,-62.0436426,66.0,18.0,,15.0,9.0,,200.0,1.7,,3.0,90.0,17.6,70.0,0.8,Routine,013L,54.77275,-62.0445,139.0,1.59,0.2,,,117.0,0.3,0.02,0.58,0.34,38.3,8.6,19.5,0.3,19.25,3.08,1.66,1.05,1.8,2.4,3.84,,0.03,78.0,0.56,,0.05,21.4,3.0,0.22,0.24,182.0,1.58,0.031,0.41,24.23,19.0,0.145,1.91,,5.94,,4.1,3.0,0.14,0.02,3.5,0.7,4.31,0.2,22.7,,0.51,,0.6,0.027,0.08,0.24,0.6,53.0,0.2,15.74,1.5,66.9,1.2,66.0,18.0,15.0,9.0,200.0,1.7,90.0,70.0,0.8,139.0,15900.0,117.0,0.3,5800.0,0.34,38.3,8.6,19.5,0.3,19.25,3.08,1.66,1.05,18000.0,2.4,3.84,78.0,0.56,500.0,21.4,3.0,0.22,2400.0,182.0,1.58,310.0,0.41,24.23,19.0,1450.0,1.91,5.94,4.1,1400.0000000000002,3.5,0.7,4.31,22.7,0.51,0.6,270.0,0.08,0.24,0.6,53.0,15.74,1.5,66.9,1.2,POINT (-62.0436426 54.7728497),2.4875507738612512,7.227151228938882,2.3152507755283156,-3.650895963595376,6.218690037265071,-3.52573282064137,1.19852673691716,-0.2951609560099782,0.5234913063002609,-3.650895963595376,0.510587901464353,-1.3219935622839571,-1.9401055569009884,-2.398132995100008,7.351203877608861,-1.5714544219155404,-1.101450792669805,1.9097856674201514,-3.0267416545223824,3.7676849391527516,0.6164677627583655,-1.3483108706013305,-3.961050891899216,5.336300857066597,2.757083527807355,-1.9894983122305647,3.2896491382097515,-3.338521278553224,0.7406683755589941,0.4975158198970001,4.83239567614518,-1.799819917210902,-0.6652140258948868,-1.0359361855591782,4.7973043563339095,-1.1941601907740722,-2.8035981032081727,-0.985985255153784,0.6754417652179167,-3.120267712533206,-2.9577487830354308,3.1514987997289343,-4.972651803577696,-3.8740395149095863,-2.9577487830354308,1.5233687542826815,0.30928208371981686,-2.041458051161276,1.7562758078647425,-2.264601602475486
14,14,15,013L781018,013L,54.7556887,-62.0116323,108.0,18.0,2.0,18.0,8.0,,260.0,1.5,,2.0,135.0,19.0,50.0,0.9,Routine,013L,54.75559,-62.01249,79.0,1.78,,0.6,,147.0,0.3,,0.49,0.37,56.1,8.0,23.2,0.29,18.11,4.34,2.3,1.31,1.48,3.0,5.44,,,52.0,0.8,,0.05,36.3,4.7,0.28,0.26,241.0,1.9,0.039,0.68,37.95,20.9,0.061,2.18,,10.07,,4.1,,0.15,0.02,4.1,0.4,6.47,0.2,24.7,,0.7,,0.8,0.039,0.13,0.3,0.8,49.0,,22.72,1.99,114.3,0.8,108.0,18.0,18.0,8.0,260.0,1.5,135.0,50.0,0.9,79.0,17800.0,147.0,0.3,4900.0,0.37,56.1,8.0,23.2,0.29,18.11,4.34,2.3,1.31,14800.0,3.0,5.44,52.0,0.8,500.0,36.3,4.7,0.28,2600.0,241.0,1.9,390.0,0.68,37.95,20.9,610.0,2.18,10.07,4.1,1500.0,4.1,0.4,6.47,24.7,0.7,0.8,390.0,0.13,0.3,0.8,49.0,22.72,1.99,114.3,0.8,POINT (-62.0116323 54.7556887),1.7832648733008054,7.20077075711396,2.4042496076125204,-3.790155783492152,5.910807504932502,-3.580435252510083,1.4409528333624346,-0.5067414374863801,0.5579692995060481,-3.8240573351678333,0.3102812927291059,-1.1183086310539028,-1.753273856231112,-2.316155841953156,7.01619948058599,-1.4875706904981063,-0.8924039182983647,1.3650607394152112,-2.809326530480426,3.6284251192559758,1.005634762104589,-1.0386204704502031,-3.8591486549791036,5.277083744843357,2.898613954324439,-1.9443290929938213,3.379963759957476,-2.9718454599782005,1.050086524675423,0.45356617980454916,3.8272759780011407,-1.8068581023652184,-0.2766222724357451,-1.175196005455954,4.727037407924086,-1.175196005455954,-3.502473711040371,-0.719006870653407,0.6206202644677155,-2.9428579231049485,-2.809326530480426,3.379963759957476,-4.62640380769277,-3.790155783492152,-2.809326530480426,1.3056373189444106,0.5370626146867346,-1.8980483404298152,2.1526435916345488,-2.809326530480426
15,15,16,013L781019,013L,54.7489906,-62.0529685,48.0,10.0,,7.0,5.0,,120.0,0.9,,,80.0,6.0,40.0,0.4,Routine,013L,54.74889,-62.05383,34.0,1.1,,0.3,,59.4,0.2,,0.45,0.17,29.1,4.9,14.0,0.15,9.1,1.71,0.89,0.53,1.1,2.1,2.6,,,40.0,0.33,,0.03,16.1,3.5,0.11,0.21,120.0,0.61,0.08,0.37,16.03,10.6,0.043,1.66,,4.11,,2.2,,0.07,,1.8,0.2,2.82,0.1,27.2,,0.32,,0.7,0.034,0.05,0.13,0.3,25.0,0.1,8.62,0.77,58.6,0.3,48.0,10.0,7.0,5.0,120.0,0.9,80.0,40.0,0.4,34.0,11000.0,59.4,0.2,4500.0,0.17,29.1,4.9,14.0,0.15,9.1,1.71,0.89,0.53,11000.0,2.1,2.6,40.0,0.33,300.0,16.1,3.5,0.11,2100.0,120.0,0.61,800.0,0.37,16.03,10.6,429.99999999999994,1.66,4.11,2.2,700.0000000000001,1.8,0.2,2.82,27.2,0.32,0.7,340.0,0.05,0.13,0.3,25.0,8.62,0.77,58.6,0.3,POINT (-62.0529685 54.7489906),1.561658249600447,7.340948276764793,2.1195919513528847,-3.5741401874498147,6.447130400742696,-3.73665911694759,1.4060358991617325,-0.3754670698991333,0.6743550545995443,-3.8618222599015954,0.24357213850708997,-1.428208904501146,-2.081236091271666,-2.599580547451684,7.340948276764793,-1.2227649302863368,-1.009190829988278,1.7241771790982219,-3.0733648995373253,3.7390801996404868,0.814116996974703,-0.7119393065203463,-4.171977188205435,5.6849903486958,2.8227894677663317,-2.4589985968304946,4.719909452652213,-2.958954548359581,0.8097596916057473,0.3961517261023071,4.099082933671894,-1.4578846726472625,-0.5512792465075711,-1.1762449146514442,4.58637806002769,-1.3769156101135953,-3.5741401874498147,-0.9279653900656921,1.3385146982862373,-3.104136558204079,-2.3213772189544466,3.864243342594493,-4.9604345485697054,-4.004923103542269,-3.1686750793416505,1.2541735498524864,0.18938280965988727,-2.226067039150122,2.1060324215672526,-3.1686750793416505
16,16,17,013L781020,013L,54.7664028,-62.0745088,68.0,20.0,,11.0,24.0,0.2,420.0,3.7,,5.0,90.0,37.8,140.0,0.6,Routine,013L,54.7663,-62.07537,231.0,2.47,,0.2,,82.0,0.2,0.02,0.53,0.43,62.9,26.7,19.5,0.22,20.44,4.14,2.07,1.44,4.05,2.2,5.63,,0.03,157.0,0.78,0.02,0.02,34.5,1.9,0.26,0.13,406.0,3.73,0.013,0.6,38.77,14.1,0.149,1.78,,9.42,,1.9,,0.27,0.03,3.5,1.6,6.6,0.1,20.1,,0.72,,0.6,0.024,0.15,0.29,0.6,62.0,0.1,20.67,1.84,76.6,1.2,68.0,20.0,11.0,24.0,420.0,3.7,90.0,140.0,0.6,231.0,24700.000000000004,82.0,0.2,5300.0,0.43,62.9,26.7,19.5,0.22,20.44,4.14,2.07,1.44,40500.0,2.2,5.63,157.0,0.78,200.0,34.5,1.9,0.26,1300.0,406.0,3.73,130.0,0.6,38.77,14.1,1490.0,1.78,9.42,1.9,2700.0,3.5,1.6,6.6,20.1,0.72,0.6,240.0,0.15,0.29,0.6,62.0,20.67,1.84,76.6,1.2,POINT (-62.0745088 54.7664028),2.8367998673236943,7.508940679417969,1.8011014040661537,-4.2150557556322,5.969844256342114,-3.4495879134926284,1.5359283205082954,0.6790457222081044,0.36479662237160176,-4.119745575827875,0.41187592213740437,-1.1849220553608766,-1.8780692359208218,-2.24097472961019,8.003439409896531,-1.8171604828338292,-0.8775084010465004,2.4506279621502087,-2.854079202496599,2.6926995233499373,0.9353414808392146,-1.9637639570257046,-3.9526914911647086,4.564501700251529,3.400735316403633,-1.2892096095423753,2.261916607257483,-3.11644346696409,1.0520289084847385,0.040556954186023085,4.700913555741406,-2.0290044788941057,-0.36278275460982773,-1.9637639570257046,5.295389208794321,-1.3528548747027314,-2.1356142139523637,-0.7185481941657196,0.3951019718669307,-2.9341219101701355,-3.11644346696409,2.875021080143892,-4.502737828083981,-3.8434921991997166,-3.11644346696409,1.5215165418469923,0.42306553049557755,-1.9958522715772051,1.7329792335484462,-2.423296286404145
17,17,18,013L781022,013L,54.8120465,-62.0815712,82.0,14.0,2.0,19.0,9.0,,300.0,1.8,,2.0,270.0,22.2,60.0,0.9,Routine,013L,54.81195,-62.08243,62.0,1.85,0.3,,,131.8,0.4,0.02,0.47,0.28,50.4,10.4,30.8,0.44,14.86,2.92,1.49,0.83,1.92,4.4,4.04,,,69.0,0.52,0.02,0.05,25.9,6.2,0.2,0.4,285.0,1.06,0.038,0.96,27.08,24.6,0.07,3.42,,7.04,,4.6,,0.18,0.03,3.8,0.6,4.88,0.4,24.1,,0.49,,0.6,0.057,0.08,0.21,0.6,53.0,,14.07,1.31,90.9,1.0,82.0,14.0,19.0,9.0,300.0,1.8,270.0,60.0,0.9,62.0,18500.0,131.8,0.4,4700.0,0.28,50.4,10.4,30.8,0.44,14.86,2.92,1.49,0.83,19200.0,4.4,4.04,69.0,0.52,500.0,25.9,6.2,0.2,4000.0,285.0,1.06,380.0,0.96,27.08,24.6,700.0000000000001,3.42,7.04,4.6,1800.0,3.8,0.6,4.88,24.1,0.49,0.6,570.0,0.08,0.21,0.6,53.0,14.07,1.31,90.9,1.0,POINT (-62.0815712 54.8120465),1.594629576443032,7.293021202464357,2.3487808134663473,-3.4487955404762145,5.922812979096091,-3.8054704844149465,1.3874863664752635,-0.19069900245473237,0.8950098813774694,-3.3534853606718897,0.16616823068755368,-1.460921192321869,-2.1337286886446916,-2.718834386793553,7.330160749413813,-1.0509002676778438,-1.1362601166290007,1.7016016959951998,-3.1864312760087237,3.682103289820132,0.7217381601034326,-0.7079555165510135,-4.14194272103616,5.761544831499968,3.119984371666591,-2.474235900478084,3.407666444118372,-2.5733268031223147,0.7662906394420147,0.6702416343362577,4.018575526441346,-1.3028642575275455,-0.5808966384321085,-1.0064485051070102,4.963037135282197,-1.1975037418697194,-3.04333043236805,-0.9473595887370037,0.6497070318945499,-3.2458546964795243,-3.04333043236805,3.8131315522265363,-5.058233452910315,-4.093152556866728,-3.04333043236805,1.4377871049500623,0.11154006252423825,-2.262477671388999,1.9772551925813737,-2.5325048086020594
18,18,19,013L781023,013L,54.8282257,-62.1234987,102.0,28.0,,21.0,11.0,,310.0,1.6,,3.0,125.0,27.2,90.0,1.6,Routine,013L,54.82813,-62.12436,110.0,2.03,,0.3,,278.0,0.4,0.02,0.65,0.48,59.2,11.7,26.5,0.26,29.89,5.9,3.16,1.51,1.68,2.8,6.92,,,96.0,1.1,,0.04,39.2,4.0,0.46,0.26,297.0,2.39,0.027,0.67,44.12,27.4,0.066,1.86,,11.07,,3.6,3.0,0.25,0.02,5.7,0.7,7.96,0.2,53.7,,0.93,,0.6,0.032,0.17,0.48,1.5,43.0,0.3,30.14,2.95,108.3,0.9,102.0,28.0,21.0,11.0,310.0,1.6,125.0,90.0,1.6,110.0,20299.999999999996,278.0,0.4,6500.0,0.48,59.2,11.7,26.5,0.26,29.89,5.9,3.16,1.51,16800.0,2.8,6.92,96.0,1.1,400.0,39.2,4.0,0.46,2600.0,297.0,2.39,270.0,0.67,44.12,27.4,660.0,1.86,11.07,3.6,2500.0,5.7,0.7,7.96,53.7,0.93,0.6,320.0,0.17,0.48,1.5,43.0,30.14,2.95,108.3,0.9,POINT (-62.1234987 54.8282257),1.9223908231590228,7.140286622396485,2.8495315710572435,-3.6943802745075485,6.001467913250335,-3.512058717713594,1.3028319992565667,-0.31850070082968307,0.4990551903587832,-4.125163190600002,0.6194344336624532,-1.0031371917217196,-1.6275175150345726,-2.3659798918065604,6.951044622757957,-1.7484701254522352,-0.8436737730038152,1.786258648834443,-2.6827793628290686,3.213375004474589,0.8905872041630236,-1.3917951815135028,-3.5546183321323896,5.08517718137618,2.9156425961693064,-1.906796176689974,2.820332416364981,-3.1785671092305186,1.0088236517519082,0.5324534707606312,3.7141502923870777,-2.1575130549082835,-0.37385079591284787,-1.497155697171329,5.045956468222899,-1.0376233677928888,-3.134764486572126,-0.7036605427771018,1.2053234588814257,-2.850660235468229,-3.2889151663993843,2.990231453160379,-4.5500463845652686,-3.512058717713594,-2.372624434525229,0.983110573060169,0.6277636505649561,-1.696284372281665,1.9068156113735515,-2.8834500582912197
19,19,20,013L781024,013L,54.8556675,-62.1638705,62.0,16.0,,12.0,10.0,,680.0,2.7,,5.0,60.0,29.6,60.0,1.4,Routine,013L,54.85557,-62.16473,91.0,2.41,0.2,0.3,,50.2,0.3,0.02,0.35,0.52,33.6,12.2,16.3,0.18,18.21,2.41,1.23,0.89,3.48,3.0,3.21,,0.03,67.0,0.46,,0.02,20.6,1.8,0.16,0.1,1052.0,4.34,0.021,0.37,22.98,14.7,0.095,1.87,,5.81,,1.3,,0.28,0.02,2.3,1.0,4.03,,14.4,,0.39,,0.4,0.017,0.05,0.17,1.5,48.0,,12.19,1.09,75.5,0.8,62.0,16.0,12.0,10.0,680.0,2.7,60.0,60.0,1.4,91.0,24100.0,50.2,0.3,3500.0,0.52,33.6,12.2,16.3,0.18,18.21,2.41,1.23,0.89,34800.0,3.0,3.21,67.0,0.46,200.0,20.6,1.8,0.16,1000.0,1052.0,4.34,210.0,0.37,22.98,14.7,950.0,1.87,5.81,1.3,2800.0000000000005,2.3,1.0,4.03,14.4,0.39,0.4,170.0,0.05,0.17,1.5,48.0,12.19,1.09,75.5,0.8,POINT (-62.1638705 54.8556675),2.1842037405943517,7.763311353556248,1.5893592607751852,-3.5306285702484344,5.833862481555006,-2.9805822333291623,1.1878703010466602,0.1747801858167124,0.4645093418902183,-4.041454194014425,0.5753151278170182,-1.4470290184199346,-2.1196415965381723,-2.4431895821784497,8.130716899840067,-1.2280434772543887,-1.160384828780574,1.8780368534684677,-3.1031845554214947,2.9716616006255383,0.6986353098730371,-1.7388691010203794,-4.159237229670809,4.581099513059638,4.631792627375157,-0.8587814178101849,3.0204517647949705,-3.320908039266365,0.8079685064981112,0.3611917278621921,4.529806218672088,-1.7007173350560032,-0.5670751950586785,-2.064291501455007,5.610718930240797,-1.4937466429873945,-2.3266557659224985,-0.9328893899639067,0.34057244065945663,-3.268264305780943,-3.2429464977966536,2.809142671127763,-5.322388039476489,-4.098612607854373,-1.921190657814334,1.5445452449853925,0.17396017757068166,-2.240478069681446,1.9974768903324807,-2.549799317236708
20,20,21,013L781025,013L,54.8770054,-62.1761919,50.0,18.0,2.0,19.0,9.0,,120.0,1.5,,,140.0,14.0,40.0,0.9,Routine,013L,54.87691,-62.17705,43.0,2.28,0.1,,,57.1,0.2,,0.66,0.19,32.5,9.7,16.5,0.2,18.25,2.16,1.09,0.8,1.57,3.7,2.7,,,48.0,0.37,,0.04,20.2,4.1,0.14,0.28,109.0,0.88,0.164,0.49,21.99,23.7,0.056,2.04,,5.67,,2.5,,0.15,,2.5,0.5,3.66,0.2,37.7,,0.35,,0.7,0.033,0.05,0.15,1.0,24.0,,10.98,0.92,51.3,0.7,50.0,18.0,19.0,9.0,120.0,1.5,140.0,40.0,0.9,43.0,22799.999999999996,57.1,0.2,6600.0,0.19,32.5,9.7,16.5,0.2,18.25,2.16,1.09,0.8,15700.0,3.7,2.7,48.0,0.37,400.0,20.2,4.1,0.14,2800.0000000000005,109.0,0.88,1640.0,0.49,21.99,23.7,560.0,2.04,5.67,2.5,1500.0,2.5,0.5,3.66,37.7,0.35,0.7,330.0,0.05,0.15,1.0,24.0,10.98,0.92,51.3,0.7,POINT (-62.1761919 54.8770054),1.4950969868185089,7.768412686067479,1.778700987786911,-3.875541041309154,6.528721799139463,-3.9268343356967046,1.2151369604606383,0.006022756634283551,0.5372572520314814,-3.875541041309154,0.638061951153447,-1.4959949071789798,-2.179925432634001,-2.489246680189263,7.395312862461346,-0.9577703092248747,-1.27285135586477,1.6050978820328374,-3.2603554022189205,3.7253614182329287,0.7395794755321056,-0.8551161551647914,-4.232215985247886,5.671271567288242,2.4252447533540904,-2.3939365003849384,5.136348391943191,-2.9794530167525184,0.8244846756916162,0.8993719192660319,4.061833654854142,-1.5531533210189286,-0.5309140111353928,-1.3498123970008984,5.0471172582152475,-1.3498123970008984,-2.959250309434999,-0.9686399814617785,1.3635569655789117,-3.3159252533737313,-2.622778072813786,3.532989525585472,-5.261835402429044,-4.163223113760935,-2.2661031288750535,0.911950701472892,0.12997230720633102,-2.3494847378141044,1.6715876233016702,-2.622778072813786
21,21,22,013L781026,013L,54.8797359,-62.2615803,54.0,14.0,2.0,17.0,8.0,,80.0,2.9,,2.0,135.0,18.8,40.0,0.4,Routine,013L,54.87964,-62.26244,38.0,2.2,0.1,,,37.0,,0.02,0.45,0.23,27.9,7.7,18.8,0.25,13.67,1.63,0.91,0.68,3.06,4.3,2.39,,,38.0,0.32,,0.03,16.0,4.2,0.12,0.29,72.0,0.48,0.11,0.58,17.32,20.9,0.055,2.94,,4.46,,2.3,,0.17,0.03,2.2,0.5,2.93,0.2,30.2,,0.28,,0.7,0.032,0.04,0.13,0.3,32.0,,8.82,0.82,53.1,0.4,54.0,14.0,17.0,8.0,80.0,2.9,135.0,40.0,0.4,38.0,22000.0,37.0,0.2105044708276945,4500.0,0.23,27.9,7.7,18.8,0.25,13.67,1.63,0.91,0.68,30600.0,4.3,2.39,38.0,0.32,300.0,16.0,4.2,0.12,2900.0,72.0,0.48,1100.0,0.58,17.32,20.9,550.0,2.94,4.46,2.3,1700.0000000000002,2.2,0.5,2.93,30.2,0.28,0.7,320.0,0.04,0.13,0.3,32.0,8.82,0.82,53.1,0.4,POINT (-62.2615803 54.8797359),1.4997006006434797,7.860912173257547,1.4730323535613183,-3.6961339460817184,6.273947116675505,-3.6075615291418477,1.1907411297444137,-0.09666523022326795,0.7959713107529974,-3.524179920202797,0.47731809165295214,-1.6493055442642353,-2.2321962385541476,-2.523548039894891,8.190869728857566,-0.6792705363833895,-1.2665921931394868,1.4997006006434797,-3.277319842271271,3.565896915573295,0.6347031631568751,-0.7028010337935834,-4.258149095282997,5.8345804568916595,2.1387805599331493,-2.8718547341631067,4.865179899703556,-2.6826127345245783,0.7139763440513831,0.9018635998878592,4.17203271914361,-1.059475977732316,-0.6427367930509333,-1.3049764361478022,5.300497970961402,-1.3494281987186358,-2.8310327396428514,-1.0628831360539301,1.2699563652979178,-3.4108512348957936,-2.4945605030216385,3.630435436710866,-5.356761383951107,-4.178106387609461,-3.3418583634088423,1.3278503437168205,0.03913631093579378,-2.3363364978067445,1.8342913691649871,-3.054176290957061
